title,artist,popularity,release_date,acousticness,danceability,energy,loudness_db,vocalness,tempo_bpm,lyrics,release_date_int,lyrics_length,duration_ms,valence,artist_popularity,specific_genres,english_ratio,korean_ratio,dps,difficulty_level,difficulty_level_category
Psycho,Red Velvet (레드벨벳),68,2019/12/23 0:00,0.193,0.664,0.666,-2.203,0.0446,139.987,"Psycho

널 어쩌면 좋을까
이런 맘은 또 첨이라
Up & Down이 좀 심해
조절이 자꾸 잘 안돼
하나 확실한 건
I don’t play the game

우리 진짜 별나대
그냥 내가 너무 좋아해
넌 그걸 너무 잘 알고
날 쥐락펴락해
나도 마찬가지인걸

우린 참 별나고 이상한 사이야
서로를 부서지게
(부서지게)
그리곤 또 껴안아
(그리곤 또 껴안아)

You got me feeling like a
psycho psycho
우릴 보고 말해 자꾸 자꾸
다시 안 볼 듯 싸우다가도
붙어 다니니 말야
이해가 안 간대
웃기지도 않대

맞아 Psycho psycho
서로 좋아 죽는 바보 바보
너 없인 어지럽고 슬퍼져
기운도 막 없어요
둘이 잘 만났대
Hey now we’ll be ok

Hey trouble
경고 따윈 없이 오는 너
I’m original visual
우린 원래 이랬어 Yeah
두렵지는 않아
(흥미로울 뿐)
It’s hot! Let me just hop
어떻게 널 다룰까? Ooh

어쩔 줄을 몰라 너를 달래고
매섭게 발로 차도
가끔 내게 미소 짓는 널
어떻게 놓겠어 Ooh

우린 아름답고 참 슬픈 사이야
서로를 빛나게 해
(Tell me now)
마치 달과 강처럼
그리곤 또 껴안아

You got me feeling like a
psycho psycho
우릴 보고 말해 자꾸 자꾸
다시 안 볼 듯 싸우다가도
붙어 다니니 말야
이해가 안 간대
웃기지도 않대

맞아 Psycho psycho
서로 좋아 죽는 바보 바보
너 없인 어지럽고 슬퍼져
기운도 막 없어요
둘이 잘 만났대
Hey now we’ll be ok

Don’t look back
그렇게 우리답게 가보자
난 온몸으로 널 느끼고 있어
Everything will be ok

(You got me feeling like a psycho)
Like a psycho psycho
우릴 보고 말해 자꾸 자꾸
다시 안 볼 듯 싸우다가도
붙어 다니니 말야
둘이 잘 만났대
Hey now we’ll be ok

Hey now we’ll be ok
Hey now we’ll be ok
Hey now we’ll be ok
Hey now we’ll be ok

It’s alright
It’s alright

Hey now we’ll be ok
Hey now we’ll be ok
Hey now we’ll be ok
Hey now we’ll be ok

It’s alright
It’s alright

우린 좀 이상해
Psycho",1577059200,868,210560.0,0.405,72.0,k-pop,52.07373272,47.92626728,4.122340426,2.2134831460674156,중급
Pink Venom,BLACKPINK,68,2022/09/16 0:00,0.0119,0.794,0.719,-7.227,0.0761,90.016,"Kick in the door Waving the coco
팝콘이나 챙겨 껴들 생각 말고
I talk that talk Runways I walk walk
눈 감고 pop pop 안 봐도 척

One by one then Two by two
내 손끝 툭 하나에 다 무너지는 중
가짜 쇼 치곤 화려했지
Makes no sense You couldn’t
get a dollar outta me

자 오늘 밤이야 난 독을 품은 꽃
네 혼을 빼앗은 다음
Look what you made us do

천천히 널 잠재울 FIRE 잔인할 만큼 아름다워

I bring the pain like

This that pink venom
This that pink venom
This that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

Taste that pink venom
Taste that pink venom
Taste that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

Black paint and ammo,
got bodies like Rambo
Rest in peace, please light up a candle
This da life of a vandal,
masked up and I’m still in Celine
Designer crimes or it wouldn’t be me

Diamonds shinin’ drive in silence
I don’t mind it I’m ridin’
Flyin’ private side by side with da
pilot Up in the sky
And I’m wildin’, stylin’ on them and
there’s no chance
Cuz we got bodies on bodies like this a
slow dance

자 오늘 밤이야 난 독을 품은 꽃
네 혼을 빼앗은 다음
Look what you made us do

천천히 널 잠재울 FIRE 잔인할 만큼 아름다워

I bring the pain like

This that pink venom
This that pink venom
This that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

Taste that pink venom
Taste that pink venom
Taste that pink venom
Get ‘em, get ‘em, get ‘em
Straight to ya dome like
whoa whoa whoa
Straight to ya dome like ah ah ah

원한다면 provoke us
감당 못해 and you know this

이미 퍼져버린 shot that potion
네 눈앞은 핑크빛 ocean

Come and give me all the smoke
도 아니면 모 like I’m so rock and roll

Come and give me all the smoke
다 줄 세워 봐 자 STOP DROP

I bring the pain like

La tatata La tatata La tatata La tatata
La tatata La tatata

Straight to ya
Straight to ya
Straight to ya dome like

La tatata La tatata La tatata La tatata
La tatata La tatata

I bring the pain like",1663286400,1447,186964.0,0.69,81.0,k-pop,89.97926745,10.02073255,7.739457864,2.675,고급
ELEVEN,IVE (아이브),68,2021/12/01 0:00,0.0617,0.828,0.731,-3.033,0.111,119.978,"따분한 나의 눈빛이
무표정했던 얼굴이
널 보며 빛나고 있어
널 담은 눈동자는 odd

내 안에 빼곡하게 피어나는 blue
내가 지금 느끼는 이 감정들은 true
내 입술을 간지럽힌 낯선 그 이름
난 몰랐어 내 맘이 이리 다채로운지

긴 꿈을 꾸게 해 이 방은 작은 heaven
춤을 추곤 해 실컷 어지러울 만큼
Oh my, oh my god
한 칸 더 채우고 있어
잘 봐 1, 2, 3, 4, 5, 6, 7
You make me feel like eleven

투명한 너와 나의 사이
가만히 들여다보다
일렁인 물결 속으로
더 빠져드는 걸

그날 향기로운 보랏빛의 mood
셀 수 없이 반복해도 기분 좋은 꿈
감히 누가 이렇게 날 설레게 할 줄
난 몰랐어 내 맘이 이리 다채로운지

긴 꿈을 꾸게 해 이 방은 작은 heaven
춤을 추곤 해 실컷 어지러울 만큼
Oh my, oh my god
한 칸 더 채우고 있어
잘 봐 1, 2, 3, 4, 5, 6, 7
You make me feel like eleven

내 앞에 있는 너를
그 눈에 비친 나를 (그 눈에 비친 나를)
Aya, aya, aya (가만히 바라봐)
내 앞에 있는 너를
그 눈에 비친 나를
가만히 바라봐

Don't say now
서둘러 오진 마
이 순간이 좋아 난
미처 몰랐어 내 맘이 이리 다채로운지

긴 꿈을 꾸게 해 이 방은 작은 heaven
춤을 추곤 해 실컷 어지러울 만큼
Oh my, oh my god
한 칸 더 채우고 있어
잘 봐 1, 2, 3, 4, 5, 6, 7
You make me feel like eleven

내 앞에 있는 너를
그 눈에 비친 나를
Aya, aya, aya
내 앞에 있는 너를
그 눈에 비친 나를
사랑하게 됐거든",1638316800,558,178453.0,0.587,74.0,k-pop,30.3538175,69.6461825,3.126873743,2.0120481927710845,중급
MANIAC,VIVIZ (비비지),68,2023/11/02 0:00,0.19,0.753,0.579,-4.514,0.071,114.961,"힘껏 내팽개친 Roses
말론 안 통하지 역시 어쩜 이리 안 변해
인정 같은 소린 됐고
이쯤에서 끝내 Let go 인내심도 Out of space

얼룩지는 Red carpet 그렇게 또 Fade away
치워줘 Scarred face 끝까지 신경 쓰여 Huh

This love is maniac maniac maniac
But I can’t killin’ it killin’ it killin’ it
사랑 말고 다른 말론 설명할 수 없는 멜로
It’s maniac maniac maniac

자극적 이끌림 잔인해진 Orbit
지겨운 Love-phobic yeah
그래 솔직하자 넌 지금 즐긴 거야

얼음처럼 날 선 말 부서질 듯 던져 막
심장을 푹 찌르고 또 Melted
완벽하게 Cliche 웃기지도 않는 꼴
갈피 없이 뒤집히는 Magnet

답이 없는 Zero-sum game 뭐가 문제였던 건데
결국 또 미뤄진 End 이것도 재주야 Perfect

This love is maniac maniac maniac
But I can’t killin’ it killin’ it killin’ it
사랑 말고 다른 말론 설명할 수 없는 멜로
It’s maniac maniac

Crystal처럼 조각난 Lighting 그 아래 선 우린
Living in a moment Bloody truth
짓이겨져 물든 Rose 결국 벗어던진 Mask
말해 What you wanna do Woo woo ah

This love is maniac maniac maniac
And I’m okay with it okay with it okay with it
끝내 너와 나마저도 이해할 수 없는 멜로
It’s maniac maniac maniac

화려한 이 Tragic 이거 사랑 맞지
영원할 Scenery yeah
그래 솔직하자 우리는 즐긴 거야

Never ever
It’s coming down It’s coming down
It’s coming down
Maniac
Yeah yeah woo woo woo",1698883200,755,195520.0,0.818,61.0,k-pop,67.28476821,32.71523179,3.861497545,2.5245901639344264,고급
첫 만남은 계획대로 되지 않아,TWS (투어스),67,2024/01/22 0:00,0.0102,0.808,0.71,-4.798,0.0752,112.066,"Ay ay ay ay ay

거울 속에 내 표정 봐 봐
느낌 So good 기다려온 D-day
연습했던 손든 인사도 그대로 하면 돼
Hairstyle check하고 한 번 Turn around

발걸음은 매일 걷던 그 길로
계획은 완벽
빨리 말 걸어보고 싶어, Hey

Woo 문 앞에서 셋을 세어본다, Yeh

(셋, 둘, 하나)

첫 만남은 너무 어려워
계획대로 되는 게 없어서
첫 만남은 너무 어려워
내 이름은 말야

Hey,
안녕, 첫 마디를 건넬 때
주변 소린 Canceled
네 말소리는 Playlist

Yeh,
질문은 나의 용기, 알려줘 너의
“이름이 뭐야?”

너와 내 거리는 세 걸음 남았어, Yeh

(셋, 둘, 하나)

첫 만남은 너무 어려워
계획대로 되는 게 없어서
첫 만남은 너무 어려워
내 이름은 말야

이 순간, Feels so wonderful
조금은 뚝딱거려도
어색한 인사까지도
너와 나의 첫 만남

우리의 사이 Beautiful
내일도 내일모레도
기억해, 영원히 반짝일 순간

Wait wait!

Na na na-

이렇게 만나서 반가워
내일 또 봐 안녕",1705881600,374,152400.0,0.73,61.0,k-pop,31.28342246,68.71657754,2.454068241,1.7580645161290323,초급
Get A Guitar,RIIZE,67,2023/09/04 0:00,0.126,0.9,0.621,-5.098,0.0717,109.995,"If you want something
to play with get a guitar
너와 내 느낌대로
Make it 시작해 봐
발 박자를 맞추고
손은 Snapping like
one two five
모두 집중해 줘
When I play the guitar
Cause I know you know

Ooh baby ooh
I love it 너와 맞추는 눈
Ooh baby ooh
I love it 너와 맞추는 춤
Rhythm 속에 그려보는 햇살
가득 담은 꿈 In my heart
Tell me while

You play me like dun dun dun
Still I love it 너와 맞추는 눈
Baby dun dun dun
Still I love it 너와 맞추는 춤

Get get get get a guitar
Get get get get a guitar
Get get get get a guitar
Get get get get a guitar

If you want something
to play with get a guitar
가볍게 툭
어깨에 메고 시작해 봐
불타오를 Love and youth
외치는 순간 Feel the vibe
맘이 가는 대로
Play it get a guitar
Cause I know you know

Ooh baby ooh
I love it 너와 맞추는 눈
Ooh baby ooh
I love it 너와 맞추는 춤
Rhythm 속에 그려보는 햇살
가득 담은 꿈 In my heart
Tell me while

You play me like dun dun dun
Still I love it 너와 맞추는 눈
Baby dun dun dun
Still I love it 너와 맞추는 춤

Ooh baby ooh
I love it 너와 맞추는 눈
Ooh baby ooh
I love it 너와 맞추는 춤
네가 원하던 그 순간
다른 생각들은 다 벗어나
Tell me while

You play me like dun dun dun
Still I love it 너와 맞추는 눈
Baby dun dun dun
Still I love it 너와 맞추는 춤

Get get get get a guitar
Get get get get a guitar
Get get get get a guitar
Get get get get a guitar

Get get get get a guitar",1693785600,878,160044.0,0.895,68.0,k-pop,80.63781321,19.36218679,5.485991352,1.9444444444444444,중급
EVERYTHING,검정치마,67,2017/05/30 0:00,0.651,0.54,0.373,-8.591,0.0278,119.843,"You are my everything
My everything
My everything
You are my everything
My everything
and everything
비가 내리는 날엔
우리 방 안에 누워
아무 말이 없고
감은 눈을 마주보면
모든 게 우리 거야
조금 핼쑥한 얼굴로
날 찾아올 때도
가끔 발칙한 얘기로
날 놀랠킬 때도
You are my everything
My everything
My everything
You are my everything
My everything
and everything
넌 내 모든 거야
내 여름이고
내 꿈이야
넌 내 모든 거야
나 있는 그대로
받아 줄게요",1496102400,265,293000.0,0.387,58.0,인디,64.1509434,35.8490566,0.90443686,1.4,초급
"Earth, Wind & Fire",BOYNEXTDOOR,67,2024/04/15 0:00,0.0208,0.664,0.888,-3.277,0.0902,153.089,"Earth, Wind & Fire
Earth, Wind & Fire
왜 넌 갈팡질팡 날 헛갈려 해
이것저것 재지 말고 say yes

다 참아 주는데
이번은 못 넘어가
걔 수작 부리는 거야
You’re my darling right?
날 애태우는 건지
한 줌 재로 만들어
한 숨에 날 우주까지 날려 넌
I feel so mad

Baby baby
Ready or not
Baby baby
Make me feel so good
You ain't just a girlfriend
그걸론 부족해 you

You’re my Earth, Wind & Fire
Earth, Wind & Fire
왜 넌 갈팡질팡 날 헛갈려 해
이것저것 재지 말고 say yes

Baby boo my sweetie darling, think I love you more
Baby boo my sweetie darling, think I love you more
Baby boo my sweetie darling, think I love you
Baby boo my sweetie darling, think I love you
Don’t know what you know

Talk에서 보이는 예의
Manners maketh man
몸에 배어 있는 에티켓
내 이름에 적어 석자 젠틀맨
Yeah yeah yeah yes
I’m cheesy greasy freezy breezy
Baby boo my sweetie darling, think I love you more
하늘 높은 줄 모르고 살던 내게 이런 일이
I think I love you more than 내 자존심
그딴 게 뭔지
넌 내 불꽃이자 별 때론 바람이자 꽃
땅 불 바람 그보다 I need you more

Baby baby
Ready or not
Baby baby
Make me feel so lit
You ain't just a girlfriend
그걸론 부족해 you

You’re my Earth, Wind & Fire
Earth, Wind & Fire
왜 넌 갈팡질팡 날 헛갈려 해
이것저것 재지 말고 say yes

Baby 잠깐 stop
내게 lady 너뿐야
So hear me 매일 매일 널 숨도 못 쉬고 불러 you

You’re my Earth, Wind & Fire
Earth, Wind & Fire
왜 넌 갈팡질팡 날 헛갈려 해
이것저것 재지 말고 say yes

Baby boo my sweetie darling, think I love you more
Baby boo my sweetie darling, think I love you more
Baby boo my sweetie darling, think I love you
Baby boo my sweetie darling, think I love you
Don’t know what you know",1713139200,1037,179040.0,0.617,69.0,k-pop,78.20636451,21.79363549,5.792001787,2.2,중급
HER,블락비 (Block B) ,58,2014/07/24 0:00,0.0453,0.646,0.897,-2.057,0.193,162.017,"Jesus 무슨 말이 필요해
모두 널 작품이라고 불러
Just a little bit of you
격하게 아껴 Baby ye ye
Ooh Wow 놀라워
더할 나위 없이
아름다우신 그녀의 자태
보통 여잔 명함도 못 내밀고
끼리끼리 뭉쳐 네 험담을 나누겠지
잘들어
주위에 늑대 놈들 주의
자식들 하나같이 외모 지상주의
망치로 뒤통수 한대 맞은 듯이
머릿속이 띵하고 어지러워
Jesus 무슨 말이 필요해
모두 널 작품이라고 불러
Just a little bit of you
격하게 아껴 Baby ye ye
뭐 하나 빠짐없이 예쁘구나
Her 어어 Her 어어
Her 어어 Uh 어안이 벙벙해
Her 어어 Her 어어
Her 어어 너 말곤 전부 평범해
아찔하게 뻗은 곡선
난 바로 기절 I need suction
무작정 부담 주는 멍청이들 사이에
넌 빈틈없는 Boxer
나의 Olivia Hussey
능력이 있어도 허세는
없는 그 성품과 적절한 볼륨감
I wanna hug and kisses
주위에 늑대 놈들 주의
자식들 하나같이 외모 지상주의
망치로 뒤통수 한대 맞은 듯이
머릿속이 띵하고 어지러워
Jesus 무슨 말이 필요해
모두 널 작품이라고 불러
Just a little bit of you
격하게 아껴 Baby ye ye
뭐 하나 빠짐없이 예쁘구나
Her 어어 Her 어어
Her 어어 Uh 어안이 벙벙해
Her 어어 Her 어어
Her 어어 너 말곤 전부 평범해
바위처럼 무감정한 내가
이렇게 다시 바보가 된다
정신차려 보니 네 앞에 와서
Oh could you be my real love
정말 곱다 고와 누군가 다가와
말 걸면 넌 미소만 던져 줘
네 연락처는 안돼
침부터 닦고 와 물러서
Stop your talk
Her uh her uh
baby I’m all yours
Jesus 무슨 말이 필요해
모두 널 작품이라고 불러
Just a little bit of you
격하게 아껴 Baby ye ye
뭐 하나 빠짐없이 예쁘구나
Her 어어 Her 어어
Her 어어 Uh 어안이 벙벙해
Her 어어 Her 어어
Her 어어 너 말곤 전부 평범해",1406160000,759,179053.0,0.86,54.0,k-pop,39.39393939,60.60606061,4.23896835,2.682926829268293,고급
한숨,이하이 ,58,2016/03/09 0:00,0.803,0.616,0.251,-8.454,0.038,123.802,"숨을 크게 쉬어봐요
당신의 가슴 양쪽이 저리게
조금은 아파올 때까지
숨을 더 뱉어봐요
당신의 안에 남은 게 없다고
느껴질 때까지
숨이 벅차올라도 괜찮아요
아무도 그댈 탓하진 않아
가끔은 실수해도 돼
누구든 그랬으니까
괜찮다는 말
말뿐인 위로지만
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
숨이 벅차올라도 괜찮아요
아무도 그댈 탓하진 않아
가끔은 실수해도 돼
누구든 그랬으니까
괜찮다는 말
말뿐인 위로지만
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
남들 눈엔 힘 빠지는
한숨으로 보일진 몰라도
나는 알고 있죠
작은 한숨 내뱉기도 어려운
하루를 보냈단 걸
이제 다른 생각은 마요
깊이 숨을 쉬어봐요
그대로 내뱉어요
누군가의 한숨
그 무거운 숨을
내가 어떻게
헤아릴 수가 있을까요
당신의 한숨
그 깊일 이해할 순 없겠지만
괜찮아요
내가 안아줄게요
정말 수고했어요",1457481600,382,288915.0,0.356,67.0,k-pop,0.0,100.0,1.322188187,2.1927710843373496,중급
